RCP_PARTS_DTLS,RCP_NM,RCP_WAY2,LOW_NA,HIGH_PRO,VEGAN,DIETS,new_train
재료 미나리       숙주       양파       대파       청양고추      붉은 고추     아스파라거스      문어       꽃게       조개       전복      소라       새우       아귀       녹말물      육수 마늘      대파       통후추      양파       가다랑어포    ,아귀나가사키조림,끓이기,1,0,1,1,"['미나리', '숙주', '양파', '대파', '청양고추', '붉은', '고추', '아스파라거스', '문어', '꽃게', '조개', '전복', '소라', '새우', '아귀', '녹말물', '육수', '마늘', '대파', '통후추', '양파', '가다랑어포']"
재료 고구마       당근       양파       파프리카       양송이버섯      브로콜리      가자미       밀가루       달걀       버터      치킨스톡        코코넛 밀크       생크림       청양고추     양념 다진 마늘       토마토페이스트       카레가루      강황가루    ,카레가자미조림,끓이기,1,0,1,1,"['고구마', '당근', '양파', '파프리카', '양송이버섯', '브로콜리', '가자미', '밀가루', '달걀', '버터', '치킨스톡', '코코넛', '밀크', '생크림', '청양고추', '마늘', '토마토페이스트', '카레가루', '강황가루']"
재료 양파       셀러리       당근       사과       양송이버섯      새송이버섯         가지       토마토        단호박      브로콜리       닭가슴살        닭육수       닭밑간양념 다진 마늘      생강        후춧가루       양념 다진 마늘      월계수잎     장   오레가노         바질         파슬리가루      ,타콤소스닭조림,끓이기,1,0,0,1,"['양파', '셀러리', '당근', '사과', '양송이버섯', '새송이버섯', '가지', '토마토', '단호박', '브로콜리', '닭가슴살', '닭육수', '닭밑간양념', '마늘', '생강', '후춧가루', '마늘', '월계수잎', '오레가노', '바질', '파슬리가루']"
재료 콩 대두         양파       양송이버섯       토마토       양념 설탕      후춧가루      파슬리가루    ,토마토콩조림,끓이기,1,0,1,0,"['콩', '대두', '양파', '양송이버섯', '토마토', '설탕', '후춧가루', '파슬리가루']"
재료 풋고추      붉은 고추      무       당근       양파      노란 파프리카       두부       육수 콩나물       다시마      관자       물       토마토소스 토마토        붉은 파프리카       고춧가루      발 사믹식초      양념 다진 마늘     ,관자해장국,끓이기,1,0,1,0,"['풋고추', '붉은', '고추', '무', '당근', '양파', '노란', '파프리카', '두부', '육수', '콩나물', '다시마', '관자', '토마토소스', '토마토', '붉은', '파프리카', '고춧가루', '발', '사믹식초', '마늘']"
재료 느타리버섯       양송이버섯       표고버섯       두부      애호박       양파       밤       호두       멸치다시마육수       양념 들기름       들깻가루     ,견과류들깨해장탕,끓이기,1,0,1,0,"['느타리버섯', '양송이버섯', '표고버섯', '두부', '애호박', '양파', '밤', '호두', '멸치다시마육수', '들기름', '들깻가루']"
재료 다시마      감자       연근       마른 미역     새알심 찹쌀가루       물       소금       양념 들기름      다진 마늘       들깻가루       국간장    ,뿌리채소들깨수제비,끓이기,1,0,1,1,"['다시마', '감자', '연근', '미역', '새알심', '찹쌀가루', '들기름', '마늘', '들깻가루', '국간장']"
재료 대구        미나리       청양고추      붉은 고추     콩나물       쑥갓      반죽 쑥가루       밀가루      육수 다시마      북어       무       물       양념 다진 마늘       다진 생강    ,대구지리탕,끓이기,1,0,1,1,"['대구', '미나리', '청양고추', '붉은', '고추', '콩나물', '쑥갓', '반죽', '쑥가루', '밀가루', '육수', '다시마', '북어', '무', '마늘', '생강']"
재료 쇠고기육수      느타리버섯       애호박       청양고추     대파       방울토마토       콩나물      양념 다진 마늘      저염국간장        소금      ,양지해장국,끓이기,1,0,0,1,"['쇠고기육수', '느타리버섯', '애호박', '청양고추', '대파', '방울토마토', '콩나물', '마늘', '저염국간장']"
재료 양파       청양고추      토마토       돼지고기 사태        방울토마토      육수 무       다시마     대파       마른 표고버섯      양파       물       양념 다진 마늘      바질가루        설탕        후춧가루      ,토마토돼지고기해장국,끓이기,1,0,0,1,"['양파', '청양고추', '토마토', '돼지고기', '사태', '방울토마토', '육수', '무', '다시마', '대파', '표고버섯', '양파', '마늘', '바질가루', '설탕', '후춧가루']"
재료 배추       무       느타리버섯       표고버섯       전복       육수 쇠고기 양지      갈비       양파       마늘       물       양념 저염간장     ,효종갱,끓이기,1,0,0,1,"['배추', '무', '느타리버섯', '표고버섯', '전복', '육수', '쇠고기', '양지', '갈비', '양파', '마늘', '저염간장']"
재료 김치       토마토       양파       오징어       홍합      바지락       주꾸미       데친 미나리      쑥갓     느타리버섯      팽이버섯      어슷 썬 풋고추     김치주머니 소 새우       부추      불린 당면     불린 무말랭이      녹말가루      달걀     ,해물토마토김치찌개,끓이기,1,0,1,1,"['김치', '토마토', '양파', '오징어', '홍합', '바지락', '주꾸미', '데친', '미나리', '쑥갓', '느타리버섯', '팽이버섯', '어슷', '썬', '풋고추', '김치주머니', '소', '새우', '부추', '당면', '무말랭이', '녹말가루', '달걀']"
버섯볶음 새송이버섯       개   올리브유      작은술  두유 소스 두유       큰술   생크림      작은술   청양고추       개   후추 약간 곁들임 새싹채소    ,버섯 두유 소스 볶음,볶기,1,0,1,0,"['버섯볶음', '새송이버섯', '올리브유', '두유', '두유', '생크림', '청양고추', '후추', '곁들임', '새싹채소']"
백일송이버섯볶음 백일송이버섯      컵   노랑 파프리카            빨강 파프리카            카놀라유       작은술 ,백일송이버섯 볶음,볶기,1,0,1,1,"['백일송이버섯볶음', '백일송이버섯', '노랑', '파프리카', '빨강', '파프리카', '카놀라유']"
 필수 재료   가지       새송이버섯       표고버섯       땅콩 소스   땅콩가루      다진마늘      참기름      저염간장    ,땅콩소스 버섯가지나물,끓이기,1,1,1,1,"['가지', '새송이버섯', '표고버섯', '땅콩', '땅콩가루', '다진마늘', '참기름', '저염간장']"
 곤약냉채   실곤약      오이           사과        개   당근         개   빨강 파프리카             유자 드레싱   유자청       큰술   레몬즙      작은술   카놀라유       작은술   흰후추 약간,유자향의 곤약 냉채,기타,1,0,1,1,"['곤약냉채', '실곤약', '오이', '사과', '당근', '빨강', '파프리카', '유자', '드레싱', '유자청', '레몬즙', '카놀라유', '흰후추']"
재료 마늘        양파       애호박       단배추       대파     두부       마른 새우      육수 무       멸치        다시마        물       양념 된장       표고버섯가루      날콩가루     ,새우단배추된장국,끓이기,1,0,1,1,"['마늘', '양파', '애호박', '단배추', '대파', '두부', '새우', '육수', '무', '멸치', '다시마', '된장', '표고버섯가루', '날콩가루']"
재료 검은콩       애호박       양파       검은콩두부       표고버섯     붉은 고추      청양고추      대파     육수 바지락       멸치      다시마     보리된장 보리       저염된장     ,검은콩보리된장찌개,끓이기,1,0,1,1,"['검은콩', '애호박', '양파', '검은콩두부', '표고버섯', '붉은', '고추', '청양고추', '대파', '육수', '바지락', '멸치', '다시마', '보리된장', '보리', '저염된장']"
 필수재료   단호박       배추       새송이버섯       홍고추      육수   대파       양파       물        양념   된장    ,단호박배추된장국,끓이기,1,1,1,1,"['필수재료', '단호박', '배추', '새송이버섯', '홍고추', '육수', '대파', '양파', '된장']"
재료 가다랑어포      오이      깻잎     육수 무       다시마      대파       물       된장양념 콩가루      설탕        식초      다진 대파        다진 마늘       다진 양파        다진 청양고추      저염된장      참기름    ,된장냉국,끓이기,1,0,1,1,"['가다랑어포', '오이', '깻잎', '육수', '무', '다시마', '대파', '된장양념', '콩가루', '설탕', '식초', '대파', '마늘', '양파', '청양고추', '저염된장', '참기름']"
재료 숙주       느타리버섯       양파       대파      청양고추      얼갈이배추      육수 무       돼지고기 사태        다시마      청주     보리새우      물       양념장 고춧가루      들깻가루      다진 마늘      된장     ,들깨된장육개장,끓이기,1,0,0,1,"['숙주', '느타리버섯', '양파', '대파', '청양고추', '얼갈이배추', '육수', '무', '돼지고기', '사태', '다시마', '청주', '보리새우', '고춧가루', '들깻가루', '마늘', '된장']"
